,,0
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_ratification_acclamation_only,-0.13262845996600797
decision_making_mechanisms_include_balance_of_power,Region: North America,-0.13237440870199038
access_mechanisms_include_heredity,access_mechanisms_include_dreaming,-0.13201773896541236
decision_making_mechanisms_include_public_meetings,"Size: 1,000,001 - 10,000,000",-0.1319322837537352
access_mechanisms_include_matriarchy,enforcement_mechanisms_include_mediation,-0.1318318564740852
decision_making_mechanisms_include_balance_of_power,"Size: 1,001 - 10,000",-0.13163193438230686
access_mechanisms_include_meritocracy,"Geography: Africa West, Nigeria",-0.13156940496759578
access_mechanisms_include_meritocracy,"Geography: Asia, India",-0.1315694049675946
access_mechanisms_include_meritocracy,"Geography: Oceania, New Zealand",-0.13156940496759376
access_mechanisms_include_meritocracy,Geography: Africa North ,-0.13156940496743827
access_mechanisms_include_meritocracy,enforcement_mechanisms_include_graduated_sanctions,-0.1315632285314879
decision_making_mechanisms_include_confederacy,Region: Middle East,-0.13117432163736334
decision_making_mechanisms_include_deliberation,"Size: 10,001 - 100,000",-0.13109681156392772
decision_making_mechanisms_include_assembly_local,decision_making_mechanisms_include_remunerated_position,-0.13075372000250057
decision_making_mechanisms_include_temporary_position_of_power_term_limits,access_mechanisms_include_meritocracy,-0.1307103212475562
decision_making_mechanisms_include_public_meetings,decision_making_mechanisms_include_ratification_acclamation_only,-0.130552612928764
enforcement_mechanisms_include_negotiation,decision_making_mechanisms_include_autocratic_leader_chief_bound,-0.1305447532645309
decision_making_mechanisms_include_frequent_and_or_regular_meetings,access_mechanisms_include_induction_rite_ceremony,-0.13037874037548153
decision_making_mechanisms_include_consultation,decision_making_cgis_include_consensus,-0.13036393295656867
decision_making_mechanisms_include_leader_first_among_equals,enforcement_mechanisms_include_police,-0.13025133587843576
decision_making_mechanisms_include_council_central_,decision_making_mechanisms_include_majority_voting,-0.130060184080947
decision_making_mechanisms_include_council_central_,Geography: Asia Central,-0.13006018408094108
enforcement_mechanisms_include_suspension_expulsion_ostracism_proscription,decision_making_mechanisms_include_representation,-0.13001404159862184
decision_making_mechanisms_include_leader_first_among_equals,enforcement_mechanisms_include_jury_judge,-0.12984399452288678
enforcement_mechanisms_include_police,Geography: Africa,-0.12959148952087574
decision_making_mechanisms_include_temporary_position_of_power_term_limits,Region: North America,-0.12948635254673502
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_gathering,-0.1292922126379585
decision_making_mechanisms_include_assembly_central,access_mechanisms_include_popularity_,-0.12928644086632884
enforcement_mechanisms_include_jury_judge,Geography: Africa,-0.1291862117350237
enforcement_mechanisms_include_criticism_mocking_joking,access_mechanisms_include_blood_relations,-0.12899143305396696
enforcement_mechanisms_include_mediation,access_mechanisms_include_popularity_,-0.12889858333807067
Time span: End,Geography: Middle East MENA,-0.12883888220048753
is_SCCS,access_mechanisms_include_election,-0.12880953072126133
access_mechanisms_include_open_political_unit,decision_making_mechanisms_include_assembly_local,-0.12879420820984777
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_public_meetings,-0.1287644129894728
decision_making_mechanisms_include_leader_first_among_equals,decision_making_mechanisms_include_unanimity,-0.12861182621290937
access_mechanisms_include_life_appointment,access_mechanisms_include_divine_right,-0.12847452565164674
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_leader_first_among_equals,-0.12844065776215854
decision_making_mechanisms_include_assembly_central,decision_making_mechanisms_include_delegation,-0.128398625592709
decision_making_mechanisms_include_magistrate_official,Geography: Asia Southeast,-0.12829164394406348
decision_making_mechanisms_include_consensus,"Size: 100,001 - 1,000,000",-0.12821701420907183
"Size: 10,000,000+",Geography: North America,-0.1281909816735673
decision_making_mechanisms_include_dual-sex_political_system,enforcement_mechanisms_include_jury_judge,-0.12818924144019037
is_SCCS,access_mechanisms_include_lottery_random_selection,-0.12808004881330853
is_SCCS,"Geography: Asia, Japan",-0.12808004881330853
is_SCCS,"Geography: Asia, China",-0.12808004881328242
access_mechanisms_include_election,"Size: 100 - 1,000",-0.12805792085016432
is_SCCS,enforcement_mechanisms_include_destruction_of_property,-0.12801461824311663
decision_making_mechanisms_include_unanimity,Geography: Africa,-0.12796028552433686
access_mechanisms_include_payment_for_occupying_office,Region: North America,-0.1279259688692141
access_mechanisms_include_life_appointment,Geography: Africa,-0.1277899842038768
decision_making_mechanisms_include_veto,"Size: 1,001 - 10,000",-0.12771478507014092
decision_making_mechanisms_include_consensus,Geography: Asia Southeast ,-0.12766409830686207
enforcement_mechanisms_include_paying_damages_compensation,"Size: 1,001 - 10,000",-0.1274895126387164
access_mechanisms_include_payment_for_occupying_office,"Size: 1,001 - 10,000",-0.1272084453868631
access_mechanisms_include_blood_relations,Region: Middle East,-0.1271654934440114
enforcement_mechanisms_include_police,Geography: Middle East,-0.12715919144780216
decision_making_mechanisms_include_autocratic_leader_chief_bound,"Geography: Asia, India",-0.12704673183793477
decision_making_mechanisms_include_vote_by_show_of_hands,decision_making_mechanisms_include_autocratic_leader_chief_bound,-0.12704673183793333
decision_making_mechanisms_include_secret_ballot,decision_making_mechanisms_include_autocratic_leader_chief_bound,-0.12704673183793333
decision_making_mechanisms_include_autocratic_leader_chief_bound,"Geography: Asia, East",-0.12704673183793055
decision_making_mechanisms_include_autocratic_leader_chief_bound,Geography: Africa North ,-0.12704673183778384
enforcement_mechanisms_include_police,decision_making_mechanisms_include_remunerated_position,-0.1269902113718887
decision_making_mechanisms_include_dual-sex_political_system,decision_making_mechanisms_include_unanimity,-0.1269727760844917
access_mechanisms_include_meritocracy,enforcement_mechanisms_include_tribunal_court_,-0.12686035385270703
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,Geography: Africa,-0.12683427715709483
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_dual-sex_political_system,-0.12680378903244607
decision_making_mechanisms_include_kingchief-as-figurehead,access_mechanisms_include_divine_right,-0.12679030129035698
"Size: 10,001 - 100,000",Region: Africa,-0.12678707948170384
enforcement_mechanisms_include_reputational_risk,decision_making_mechanisms_include_consensus,-0.12674390875847366
decision_making_mechanisms_include_word_of_mouth,"Size: 1,001 - 10,000",-0.1266749782191176
enforcement_mechanisms_include_appeal,access_mechanisms_include_election,-0.12660383175950754
decision_making_mechanisms_include_autocratic_leader_chief_bound,Time span: Duration,-0.12654860485228456
Geography: Middle East,Region: Africa,-0.12626854472223642
decision_making_mechanisms_include_leader_first_among_equals,enforcement_mechanisms_include_tribunal_court_,-0.12621596392339143
enforcement_mechanisms_include_negotiation,"Size: 10,001 - 100,000",-0.1261700507651125
decision_making_mechanisms_include_remunerated_position,Region: Africa,-0.126100748214334
enforcement_mechanisms_include_litigation,Region: Asia,-0.12606624986420814
decision_making_mechanisms_include_checks_and_balances,access_mechanisms_include_divine_right,-0.12601859570447801
enforcement_mechanisms_include_tribunal_court_,decision_making_mechanisms_include_autocratic_leader_chief_bound,-0.1259590646658106
enforcement_mechanisms_include_litigation,Geography: North America,-0.12590808070015316
decision_making_mechanisms_include_dual-sex_political_system,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,-0.12585545747507107
decision_making_mechanisms_include_council_local,decision_making_cgis_include_council_central_,-0.1257885427430645
Geography: North America,enforcement_cgis_include_tribunal_court_,-0.12578793591897125
decision_making_mechanisms_include_assembly_central,enforcement_mechanisms_include_criticism_mocking_joking,-0.12571419034897224
is_SCCS,Region: Middle East,-0.12560060883488067
decision_making_mechanisms_include_unanimity,Geography: Middle East,-0.12555860346125153
decision_making_mechanisms_include_unanimity,decision_making_mechanisms_include_remunerated_position,-0.12539175038438855
access_mechanisms_include_life_appointment,Geography: Middle East,-0.12539149852023823
access_mechanisms_include_female_participation,Geography: Central America,-0.12535956528582257
decision_making_mechanisms_include_checks_and_balances,Geography: Africa,-0.12534714000917987
decision_making_mechanisms_include_leader_first_among_equals,decision_making_mechanisms_include_confederacy,-0.12525296111018017
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_remunerated_position,-0.12522486750680067
decision_making_mechanisms_include_deliberation,"Geography: Asia, Japan",-0.12503766022010646
access_mechanisms_include_lottery_random_selection,decision_making_mechanisms_include_deliberation,-0.12503766022010643
decision_making_mechanisms_include_plurality_voting,decision_making_mechanisms_include_deliberation,-0.12503766022010498
decision_making_mechanisms_include_deliberation,"Geography: Asia, China",-0.1250376602200808
decision_making_mechanisms_include_assembly_central,access_mechanisms_include_matrilineality,-0.12484095375124143
access_mechanisms_include_open_political_unit,enforcement_mechanisms_include_jury_judge,-0.12469590958085318
decision_making_mechanisms_include_public_meetings,enforcement_mechanisms_include_appeal,-0.12463632888615243
access_mechanisms_include_matrilineality,enforcement_mechanisms_include_mediation,-0.12446643262263056
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,Geography: Middle East,-0.12445372910513945
access_mechanisms_include_gerontocracy,"Geography: Oceania, eastern Polynesia",-0.12436143187215065
access_mechanisms_include_property_requirement,access_mechanisms_include_gerontocracy,-0.12436143187215065
access_mechanisms_include_gerontocracy,"Geography: Africa West, Nigeria",-0.12436143187215058
access_mechanisms_include_gerontocracy,"Geography: Oceania, samoa",-0.12436143187214986
decision_making_mechanisms_include_vote_by_show_of_hands,access_mechanisms_include_gerontocracy,-0.12436143187214832
decision_making_mechanisms_include_secret_ballot,access_mechanisms_include_gerontocracy,-0.12436143187214832
access_mechanisms_include_gerontocracy,Geography: Africa North ,-0.12436143187200176
decision_making_mechanisms_include_council_central_,access_mechanisms_include_age_boundaries,-0.12435074281414131
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,decision_making_mechanisms_include_remunerated_position,-0.1242883442803977
enforcement_mechanisms_include_tribunal_court_,access_mechanisms_include_popularity_,-0.12423504399542495
decision_making_mechanisms_include_bureaucracy,Region: North America,-0.1240466076316109
decision_making_mechanisms_include_petition,Region: North America,-0.1240466076316109
Geography: Africa North,Region: North America,-0.1240466076316109
enforcement_mechanisms_include_forced_labour,Region: North America,-0.1240466076316109
Geography: Asia Southeast,Region: North America,-0.1240101904292172
access_mechanisms_include_dreaming,enforcement_mechanisms_include_tribunal_court_,-0.12399037088948982
decision_making_mechanisms_include_kingchief-as-figurehead,Geography: Middle East,-0.12374769080477699
decision_making_mechanisms_include_checks_and_balances,access_mechanisms_include_election,-0.12364720739472627
enforcement_mechanisms_include_mediation,Region: Middle East,-0.12356283957788701
access_mechanisms_include_heredity,access_cgis_include_meritocracy,-0.12345406705564534
decision_making_mechanisms_include_consultation,enforcement_mechanisms_include_suspension_expulsion_ostracism_proscription,-0.12340797275213701
decision_making_mechanisms_include_petition,"Size: 1,001 - 10,000",-0.12335084308381489
decision_making_mechanisms_include_bureaucracy,"Size: 1,001 - 10,000",-0.12335084308381489
enforcement_mechanisms_include_forced_labour,"Size: 1,001 - 10,000",-0.12335084308381489
"Size: 1,001 - 10,000",Geography: Africa North,-0.12335084308381487
"Size: 1,001 - 10,000",Geography: Asia Southeast,-0.12331463014172975
decision_making_mechanisms_include_majority_voting,decision_making_mechanisms_include_representation,-0.12323062082765483
decision_making_mechanisms_include_council_local,"Geography: Oceania, eastern Polynesia",-0.12307982593210039
access_mechanisms_include_property_requirement,decision_making_mechanisms_include_council_local,-0.12307982593210039
decision_making_mechanisms_include_council_local,"Geography: Africa West, Nigeria",-0.12307982593210033
decision_making_mechanisms_include_council_local,"Geography: Oceania, New Zealand",-0.12307982593209862
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_secret_ballot,-0.12307982593209801
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_vote_by_show_of_hands,-0.12307982593209801
decision_making_mechanisms_include_council_local,"Geography: Asia, East",-0.12307982593209522
decision_making_mechanisms_include_council_local,Geography: Africa North ,-0.12307982593195306
decision_making_mechanisms_include_council_local,enforcement_mechanisms_include_graduated_sanctions,-0.12307404803349846
decision_making_mechanisms_include_checks_and_balances,Geography: Middle East,-0.12299450398163822
decision_making_mechanisms_include_kingchief-as-figurehead,decision_making_mechanisms_include_representation,-0.12297945114323175
enforcement_mechanisms_include_self-help,Time span: Duration,-0.1229782483086769
decision_making_mechanisms_include_consultation,Region: Central America,-0.12288103371749241
enforcement_mechanisms_include_seizing_of_property,"Size: 1,001 - 10,000",-0.12285458421398171
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_leader_first_among_equals,-0.12274408741966332
decision_making_mechanisms_include_consultation,enforcement_mechanisms_include_police,-0.12272834626316213
decision_making_mechanisms_include_president_consul_chief_executive,Region: Asia,-0.12272284449733
decision_making_mechanisms_include_public_meetings,Size: Unknown,-0.12268667395788943
is_SCCS,decision_making_mechanisms_include_assembly_central,-0.12268664555303849
decision_making_mechanisms_include_alliance,access_mechanisms_include_female_participation,-0.12264103668225128
is_SCCS,decision_making_mechanisms_include_frequent_and_or_regular_meetings,-0.12260678546026454
decision_making_mechanisms_include_constitution,enforcement_mechanisms_include_police,-0.12242416005320766
access_mechanisms_include_meritocracy,"Size: 100,001 - 1,000,000",-0.12237777264592617
decision_making_mechanisms_include_council_local,"Geography: South America, Brazil",-0.122342235955421
decision_making_mechanisms_include_confederacy,Geography: Middle East,-0.12227947724143358
enforcement_mechanisms_include_tribunal_court_,"Size: 10,000,000+",-0.12223962961433363
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,decision_making_mechanisms_include_representation,-0.12212970393450871
decision_making_mechanisms_include_confederacy,decision_making_mechanisms_include_remunerated_position,-0.12211698174966734
decision_making_mechanisms_include_constitution,enforcement_mechanisms_include_jury_judge,-0.12204129700637797
decision_making_mechanisms_include_gathering,access_mechanisms_include_matriarchy,-0.12191427696715139
access_mechanisms_include_divine_right,Region: North America,-0.12187479370828133
decision_making_mechanisms_include_representation,"Geography: Central America, Mexico",-0.12177312612137439
decision_making_mechanisms_include_magistrate_official,Size: Unknown,-0.12175639662885719
access_mechanisms_include_open_political_unit,decision_making_mechanisms_include_kingchief-as-figurehead,-0.12173119118593653
access_mechanisms_include_blood_relations,decision_making_mechanisms_include_consent,-0.12169202416461378
decision_making_mechanisms_include_constitution,Region: Africa,-0.12156667837185924
decision_making_mechanisms_include_public_meetings,access_mechanisms_include_patronage_for_office,-0.12155436896488199
access_mechanisms_include_induction_rite_ceremony,decision_making_mechanisms_include_assembly_local,-0.12145531283177054
Time span: End,enforcement_mechanisms_include_suspension_expulsion_ostracism_proscription,-0.12142285019393229
decision_making_mechanisms_include_council_local,Region: Central America,-0.1214221749820801
access_mechanisms_include_gerontocracy,Region: Central America,-0.12107786267200665
enforcement_mechanisms_include_criticism_mocking_joking,enforcement_mechanisms_include_tribunal_court_,-0.12102252155547828
access_mechanisms_include_meritocracy,enforcement_mechanisms_include_criticism_mocking_joking,-0.12095866228378517
decision_making_mechanisms_include_constitution,decision_making_mechanisms_include_unanimity,-0.1208831732191952
access_mechanisms_include_heredity,Geography: Middle East MENA,-0.12085662568328064
access_mechanisms_include_heredity,"Geography: Middle East, Mesopotamia, Babylonia",-0.12085662568327919
access_mechanisms_include_heredity,decision_making_mechanisms_include_mandate,-0.12085662568327919
access_mechanisms_include_blood_relations,Geography: Africa,-0.12080996296115352
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_constitution,-0.12072229077089282
enforcement_mechanisms_include_arbitration,access_mechanisms_include_popularity_,-0.12061663935190009
access_mechanisms_include_child_participation,enforcement_mechanisms_include_police,-0.12060768958617213
decision_making_mechanisms_include_council_central_,decision_making_mechanisms_include_consensus,-0.12047022994411176
decision_making_mechanisms_include_kingchief-as-figurehead,Region: Africa,-0.1203271150291877
decision_making_mechanisms_include_assembly_elite,enforcement_mechanisms_include_jury_judge,-0.12029509462230287
enforcement_mechanisms_include_negotiation,decision_making_mechanisms_include_council_central_,-0.12025039398846582
decision_making_mechanisms_include_council_central_,"Geography: Asia, Japan",-0.12024261816611409
decision_making_mechanisms_include_council_central_,access_mechanisms_include_lottery_random_selection,-0.12024261816611409
decision_making_mechanisms_include_council_central_,"Geography: Oceania, Kiribati",-0.12024261816611188
decision_making_mechanisms_include_council_central_,"Geography: Asia, China",-0.12024261816608947
access_mechanisms_include_child_participation,enforcement_mechanisms_include_jury_judge,-0.12023050727603019
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_balance_of_power,-0.12016554249151178
decision_making_mechanisms_include_magistrate_official,Geography: Middle East MENA,-0.12007594758556057
decision_making_mechanisms_include_magistrate_official,Geography: Africa Central,-0.12007594758555092
access_mechanisms_include_gerontocracy,access_cgis_include_election,-0.12007524255548227
decision_making_mechanisms_include_ratification_acclamation_only,enforcement_mechanisms_include_police,-0.11999486330094034
access_mechanisms_include_heredity,enforcement_mechanisms_include_arbitration,-0.11989581630589884
access_mechanisms_include_gerontocracy,"Size: 10,001 - 100,000",-0.11988682281578687
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Region: Oceania,-0.11985404455019631
access_mechanisms_include_election,Region: Oceania,-0.11984053449477991
access_mechanisms_include_heredity,decision_making_cgis_include_voting,-0.11982827509448071
decision_making_mechanisms_include_constitution,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,-0.1198194411093
decision_making_mechanisms_include_council_central_,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,-0.1197858811313956
decision_making_mechanisms_include_consent,decision_making_mechanisms_include_deliberation,-0.11977831102902424
decision_making_mechanisms_include_autocratic_leader_unbound,Region: North America,-0.11977822942931005
access_mechanisms_include_child_participation,Region: Africa,-0.11976293080322527
access_mechanisms_include_female_participation,Region: South America,-0.11969354382164404
decision_making_mechanisms_include_ratification_acclamation_only,enforcement_mechanisms_include_jury_judge,-0.11961959751233019
access_mechanisms_include_life_appointment,"Size: 1,000,001 - 10,000,000",-0.11957723360665588
is_SCCS,enforcement_mechanisms_include_suspension_expulsion_ostracism_proscription,-0.11954120508342098
access_mechanisms_include_divine_right,"Size: 1,001 - 10,000",-0.11951645629824965
decision_making_mechanisms_include_ratification_acclamation_only,Region: Africa,-0.11915439686774841
decision_making_mechanisms_include_assembly_elite,decision_making_mechanisms_include_unanimity,-0.1191535416072097
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_assembly_elite,-0.11899496111178444
"Size: 10,001 - 100,000",Geography: Central America,-0.11889745395088579
access_mechanisms_include_age_boundaries,decision_making_mechanisms_include_consensus,-0.1187978182032099
decision_making_mechanisms_include_frequent_and_or_regular_meetings,access_mechanisms_include_gerontocracy,-0.11867555295133665
enforcement_mechanisms_include_fines,enforcement_mechanisms_include_jury_judge,-0.11856955543532727
access_mechanisms_include_blood_relations,Geography: Middle East,-0.11854248504879285
enforcement_mechanisms_include_criticism_mocking_joking,decision_making_mechanisms_include_consent,-0.11851858004554619
decision_making_mechanisms_include_assembly_elite,access_mechanisms_include_gerontocracy,-0.11845299160483778
Time span: Start,decision_making_mechanisms_include_delegation,-0.11843121612987997
decision_making_mechanisms_include_constitution,decision_making_mechanisms_include_checks_and_balances,-0.11841455320431116
decision_making_mechanisms_include_gathering,decision_making_mechanisms_include_delegation,-0.11838310830602973
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_ratification_acclamation_only,-0.11832676468544909
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,decision_making_mechanisms_include_assembly_elite,-0.11810502968582345
decision_making_mechanisms_include_autocratic_leader_unbound,"Size: 1,001 - 10,000",-0.11800309089031912
decision_making_mechanisms_include_assembly_local,enforcement_mechanisms_include_appeal,-0.11795206349961676
access_mechanisms_include_heredity,enforcement_mechanisms_include_criticism_mocking_joking,-0.11779671278587746
decision_making_mechanisms_include_assembly_central,Geography: Africa,-0.11774058416264462
access_mechanisms_include_heredity,decision_making_mechanisms_include_temporary_position_of_power_term_limits,-0.11754997148491261
access_mechanisms_include_meritocracy,"Geography: North America, Alaska",-0.11751432084539305
enforcement_mechanisms_include_fines,decision_making_mechanisms_include_unanimity,-0.11744437710673107
access_mechanisms_include_child_participation,decision_making_mechanisms_include_kingchief-as-figurehead,-0.11737195644024467
access_mechanisms_include_life_appointment,enforcement_mechanisms_include_fines,-0.11728807132466802
decision_making_mechanisms_include_vote_by_proxy,decision_making_mechanisms_include_consensus,-0.11717755317213203
access_mechanisms_include_induction_rite_ceremony,Region: Africa,-0.11713323202123363
decision_making_mechanisms_include_magistrate_official,enforcement_mechanisms_include_exit,-0.11699721821329703
decision_making_mechanisms_include_consensus,enforcement_mechanisms_include_jury_judge,-0.11697125225376538
decision_making_mechanisms_include_kingchief-as-figurehead,decision_making_mechanisms_include_ratification_acclamation_only,-0.11677557141452632
is_SCCS,"Geography: Africa West, Nigeria",-0.1167562234276983
is_SCCS,"Geography: Asia, India",-0.11675622342769731
is_SCCS,decision_making_mechanisms_include_vote_by_show_of_hands,-0.11675622342769604
is_SCCS,decision_making_mechanisms_include_secret_ballot,-0.11675622342769604
is_SCCS,Geography: Africa North ,-0.11675622342755865
decision_making_mechanisms_include_consultation,"Geography: North America, Canada",-0.11672629310496847
decision_making_mechanisms_include_public_meetings,access_mechanisms_include_age_boundaries,-0.11668831444430018
enforcement_mechanisms_include_suspension_expulsion_ostracism_proscription,"Size: 10,001 - 100,000",-0.1166792268194084
access_mechanisms_include_child_participation,decision_making_mechanisms_include_checks_and_balances,-0.11665757534414564
decision_making_mechanisms_include_confederacy,"Size: 1,000,001 - 10,000,000",-0.11660951330794317
decision_making_mechanisms_include_dual-sex_political_system,enforcement_mechanisms_include_mediation,-0.1164814491376317
enforcement_mechanisms_include_fines,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,-0.11641090527001371
access_mechanisms_include_matriarchy,enforcement_mechanisms_include_criticism_mocking_joking,-0.11639488410447932
decision_making_mechanisms_include_delegation,access_mechanisms_include_popularity_,-0.1162352197079503
access_mechanisms_include_meritocracy,Geography: Middle East,-0.1161700135861344
decision_making_mechanisms_include_consultation,access_mechanisms_include_payment_for_occupying_office,-0.11612738140744752
decision_making_mechanisms_include_ratification_acclamation_only,decision_making_mechanisms_include_checks_and_balances,-0.11606482019903348
decision_making_mechanisms_include_confederacy,decision_making_mechanisms_include_assembly_elite,-0.11604169190756763
access_mechanisms_include_child_participation,decision_making_mechanisms_include_confederacy,-0.11597938824538756
enforcement_mechanisms_include_police,"Size: 100 - 1,000",-0.11587275467513708
access_mechanisms_include_heredity,decision_making_mechanisms_include_balance_of_power,-0.11575752497105336
access_mechanisms_include_election,"Size: 10,001 - 100,000",-0.11565575201692645
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_word_of_mouth,-0.11564038429755659
Region: Asia,decision_making_cgis_include_council_central_,-0.11562778068517024
enforcement_mechanisms_include_arbitration,Region: Middle East,-0.11562372582151423
enforcement_mechanisms_include_jury_judge,"Size: 100 - 1,000",-0.11551038015788337
access_mechanisms_include_heredity,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,-0.11541704888699934
decision_making_mechanisms_include_ratification_acclamation_only,decision_making_mechanisms_include_confederacy,-0.11539007907359476
enforcement_mechanisms_include_suspension_expulsion_ostracism_proscription,Geography: North America,-0.1152721103666567
enforcement_mechanisms_include_self-help,access_mechanisms_include_meritocracy,-0.1152453388109271
enforcement_mechanisms_include_mediation,Geography: Middle East,-0.1151841247696414
decision_making_mechanisms_include_gathering,access_mechanisms_include_matrilineality,-0.11510294662998675
"Size: 100 - 1,000",Region: Africa,-0.11506116026061892
decision_making_mechanisms_include_magistrate_official,enforcement_mechanisms_include_seizing_of_property,-0.11505952602105292
decision_making_mechanisms_include_assembly_local,access_mechanisms_include_patronage_for_office,-0.11503538956043953
enforcement_mechanisms_include_mediation,decision_making_mechanisms_include_remunerated_position,-0.11503105819280979
Region: Asia,Region: Central America,-0.11492410026011554
Time span: Start,"Geography: Asia, India (northeast)",-0.1148736650920495
decision_making_mechanisms_include_kingchief-as-figurehead,access_mechanisms_include_induction_rite_ceremony,-0.11479475756225448
Geography: North America,Region: Central America,-0.11477991060675907
access_mechanisms_include_matriarchy,Region: Middle East,-0.11474725507787861
decision_making_mechanisms_include_magistrate_official,"Size: 10,001 - 100,000",-0.11463165131776928
"Size: 100,001 - 1,000,000",Region: Asia,-0.1145636390133887
decision_making_mechanisms_include_temporary_position_of_power_term_limits,decision_making_mechanisms_include_assembly_local,-0.11445617672004041
decision_making_mechanisms_include_consent,access_mechanisms_include_election,-0.11445501097494173
"Size: 100,001 - 1,000,000",Geography: North America,-0.11441990161314565
enforcement_mechanisms_include_fines,decision_making_mechanisms_include_confederacy,-0.11437716446080735
enforcement_mechanisms_include_capital_punishment,decision_making_mechanisms_include_assembly_local,-0.11420876921497757
decision_making_mechanisms_include_frequent_and_or_regular_meetings,access_mechanisms_include_dreaming,-0.11415712568264168
access_mechanisms_include_dreaming,access_mechanisms_include_election,-0.11414425778903026
decision_making_mechanisms_include_constitution,access_mechanisms_include_blood_relations,-0.1141283142609131
access_mechanisms_include_induction_rite_ceremony,decision_making_mechanisms_include_checks_and_balances,-0.11409606251429816
decision_making_mechanisms_include_lobbying,"Size: 10,001 - 100,000",-0.11402614068703072
"Size: 10,001 - 100,000","Geography: Africa West, Mid-western Nigeria",-0.1140261406870307
decision_making_mechanisms_include_deliberation,"Geography: Africa West, Nigeria",-0.1139828187824554
decision_making_mechanisms_include_deliberation,Geography: Africa North ,-0.11398281878231906
enforcement_mechanisms_include_graduated_sanctions,decision_making_mechanisms_include_deliberation,-0.1139774679366585
access_mechanisms_include_lottery_random_selection,decision_making_mechanisms_include_representation,-0.11392858307297726
decision_making_mechanisms_include_representation,"Geography: Asia, Japan",-0.11392858307297726
decision_making_mechanisms_include_plurality_voting,decision_making_mechanisms_include_representation,-0.11392858307297571
decision_making_mechanisms_include_representation,"Geography: Asia, China",-0.11392858307295375
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_representation,-0.1138703818759862
enforcement_mechanisms_include_criticism_mocking_joking,access_mechanisms_include_popularity_,-0.11380508528161068
decision_making_mechanisms_include_assembly_central,access_mechanisms_include_open_political_unit,-0.11364811336720657
Geography: Asia Southeast ,Region: North America,-0.11356811312422443
decision_making_cgis_include_council_local,decision_making_cgis_include_council_central_,-0.11354132887418861
decision_making_mechanisms_include_autocratic_leader_chief_bound,Geography: Africa South,-0.11347478854403445
decision_making_mechanisms_include_consultation,enforcement_mechanisms_include_tribunal_court_,-0.11344998364170457
decision_making_mechanisms_include_deliberation,"Geography: South America, Brazil",-0.11329974514296257
access_mechanisms_include_female_participation,"Geography: Asia Southeast, Bali",-0.1131871346827439
decision_making_mechanisms_include_voting,"Size: 1,001 - 10,000",-0.11318573366563445
decision_making_mechanisms_include_public_meetings,access_mechanisms_include_female_participation,-0.11314494593831528
enforcement_mechanisms_include_criticism_mocking_joking,decision_making_mechanisms_include_delegation,-0.11302358110954469
access_mechanisms_include_matrilineality,access_mechanisms_include_popularity_,-0.11301457177474325
access_mechanisms_include_life_appointment,enforcement_mechanisms_include_appeal,-0.11296452233719095
"Size: 1,001 - 10,000",Geography: Asia Southeast ,-0.11293112136459002
is_SCCS,Region: Central America,-0.11289818385461643
decision_making_mechanisms_include_board_committee,access_mechanisms_include_female_participation,-0.11283273282494675
decision_making_mechanisms_include_council_central_,decision_making_mechanisms_include_constitution,-0.1128202127292568
enforcement_mechanisms_include_police,Size: Unknown,-0.11276504039376767
decision_making_mechanisms_include_kingchief-as-figurehead,"Size: 100 - 1,000",-0.11276405311308293
Geography: North America,"Geography: Asia, South",-0.11275900368710703
enforcement_mechanisms_include_reputational_risk,Region: North America,-0.11274952597158656
decision_making_mechanisms_include_consultation,Geography: Asia Southeast,-0.1125727544585323
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Size: 10,000,000+",-0.11254522961077724
access_mechanisms_include_child_participation,access_mechanisms_include_blood_relations,-0.11243493354082174
