,,0
decision_making_mechanisms_include_consultation,"Geography: Africa West, Nigeria",-0.04386023560786904
decision_making_mechanisms_include_consultation,"Geography: Asia Southeast, Bali",-0.04386023560786903
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_mandate,-0.043860235607869016
decision_making_mechanisms_include_consultation,"Geography: Middle East, Mesopotamia, Babylonia",-0.043860235607869016
decision_making_mechanisms_include_consultation,Geography: Africa Central,-0.04386023560786901
enforcement_mechanisms_include_seizing_of_property,decision_making_mechanisms_include_assembly_elite,-0.043858703529739716
Geography: Central America,Region: Middle East,-0.043856213634821894
enforcement_mechanisms_include_criticism_mocking_joking,access_mechanisms_include_divine_right,-0.04384295001551952
access_mechanisms_include_dreaming,Geography: Europe West,-0.04384261489402053
enforcement_mechanisms_include_negotiation,Geography: Europe West,-0.04380495695688324
access_mechanisms_include_patronage_for_office,Region: Middle East,-0.043770403573173675
access_mechanisms_include_induction_rite_ceremony,access_mechanisms_include_patronage_for_office,-0.043766570007469634
access_mechanisms_include_co-optation,Region: Central America,-0.04376553093744485
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_consent,-0.04372841984406221
decision_making_mechanisms_include_consent,Region: Africa,-0.04371591938997513
decision_making_mechanisms_include_secret_ballot,Size: Unknown,-0.04369816366424409
decision_making_mechanisms_include_vote_by_show_of_hands,Size: Unknown,-0.04369816366424409
access_mechanisms_include_payment_for_occupying_office,Region: Central America,-0.04369229141348175
decision_making_mechanisms_include_remunerated_position,"Geography: North America, Canada",-0.04367671064689503
enforcement_mechanisms_include_graduated_sanctions,decision_making_mechanisms_include_remunerated_position,-0.043673579000433574
decision_making_mechanisms_include_remunerated_position,"Geography: Asia, South",-0.043672354161569935
access_mechanisms_include_enfranchisement,decision_making_mechanisms_include_remunerated_position,-0.04366577203200012
enforcement_mechanisms_include_appeal,"Size: 100,001 - 1,000,000",-0.04365015276598701
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_remunerated_position,-0.043638597795375565
access_mechanisms_include_payment_for_occupying_office,Geography: Europe West,-0.04358717565403958
decision_making_mechanisms_include_kingchief-as-figurehead,access_mechanisms_include_election,-0.04355249110315022
Time span: Start,Size: Unknown,-0.043528719267628045
access_mechanisms_include_patronage_for_office,Region: Central America,-0.043472692719657986
Geography: Europe West,Geography: Central America,-0.04345312664751164
access_mechanisms_include_property_requirement,enforcement_mechanisms_include_capital_punishment,-0.043437350561553414
access_mechanisms_include_payment_for_occupying_office,decision_making_mechanisms_include_autocratic_leader_chief_bound,-0.043414276175717414
decision_making_mechanisms_include_leader_first_among_equals,enforcement_mechanisms_include_paying_damages_compensation,-0.043412743246257816
decision_making_mechanisms_include_remunerated_position,"Geography: South America, Brazil",-0.04338942125153114
access_mechanisms_include_patronage_for_office,Geography: Europe West,-0.04336810527499915
decision_making_mechanisms_include_assembly_elite,"Geography: Europe South, Greece",-0.0433544283716752
decision_making_mechanisms_include_assembly_elite,"Geography: North America, Canada",-0.0433543762637349
enforcement_mechanisms_include_graduated_sanctions,decision_making_mechanisms_include_assembly_elite,-0.04335126772884284
decision_making_mechanisms_include_assembly_elite,"Geography: Asia, South",-0.04335005192929731
access_mechanisms_include_enfranchisement,decision_making_mechanisms_include_assembly_elite,-0.04334351837588265
access_mechanisms_include_screening_process,decision_making_mechanisms_include_assembly_elite,-0.043341650135710626
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_assembly_elite,-0.043341650135710626
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_assembly_elite,-0.04331654468528527
decision_making_mechanisms_include_vote_by_proxy,decision_making_mechanisms_include_assembly_elite,-0.04326940758130138
enforcement_mechanisms_include_monitoring,decision_making_mechanisms_include_kingchief-as-figurehead,-0.04326041227468727
decision_making_mechanisms_include_constitution,"Geography: Asia, India (northeast)",-0.04325151712292274
decision_making_mechanisms_include_delegation,decision_making_mechanisms_include_assembly_local,-0.043249999107290826
enforcement_mechanisms_include_seizing_of_property,enforcement_mechanisms_include_police,-0.04323910043646283
decision_making_mechanisms_include_word_of_mouth,decision_making_mechanisms_include_remunerated_position,-0.043238668031980135
decision_making_mechanisms_include_constitution,access_mechanisms_include_dreaming,-0.04321658049099459
decision_making_mechanisms_include_council_central_,decision_making_mechanisms_include_unanimity,-0.04321542936117322
access_mechanisms_include_popularity_,"Geography: Europe South, Greece",-0.04319769569326384
access_mechanisms_include_popularity_,"Geography: North America, Canada",-0.043197643773701486
access_mechanisms_include_popularity_,"Geography: Asia, South",-0.04319333507237323
access_mechanisms_include_enfranchisement,access_mechanisms_include_popularity_,-0.04318682513872165
decision_making_mechanisms_include_quorum,access_mechanisms_include_popularity_,-0.04318496365251454
access_mechanisms_include_screening_process,access_mechanisms_include_popularity_,-0.04318496365251454
enforcement_mechanisms_include_negotiation,decision_making_mechanisms_include_constitution,-0.04317946027644186
decision_making_mechanisms_include_delegation,Region: Asia,-0.04316374221352395
enforcement_mechanisms_include_destruction_of_property,access_mechanisms_include_popularity_,-0.04315994896201003
decision_making_mechanisms_include_turnover_rotation,"Geography: Europe South, Italy",-0.043144791066115795
access_mechanisms_include_open_political_unit,"Size: 10,000,000+",-0.043144331407667665
decision_making_mechanisms_include_remunerated_position,"Geography: Central America, Mexico",-0.043126213429814646
decision_making_mechanisms_include_vote_by_proxy,access_mechanisms_include_popularity_,-0.043112982265637007
access_mechanisms_include_age_boundaries,Geography: Middle East,-0.04310369311709877
enforcement_mechanisms_include_suspension_expulsion_ostracism_proscription,enforcement_mechanisms_include_appeal,-0.043074705657914374
decision_making_mechanisms_include_assembly_elite,"Geography: South America, Brazil",-0.04306920706580965
enforcement_mechanisms_include_negotiation,decision_making_mechanisms_include_autocratic_leader_chief_bound,-0.043050712678906075
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Geography: Europe North,-0.04304664092309585
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Asia, Japan",-0.043046640923095805
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Geography: Africa South,-0.04304664092309578
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Geography: Africa North ,-0.04304664092309578
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Asia, North-eastern India",-0.04304664092309578
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Geography: Middle East MENA,-0.04304664092309577
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_power_fluidity,-0.04304664092309577
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: North America, Alaska",-0.043046640923095764
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: South America, Patagonia",-0.043046640923095764
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Oceania, New Zealand",-0.043046640923095764
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Oceania, eastern Polynesia",-0.043046640923095764
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_lobbying,-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_coalition,-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Africa West, Nigeria",-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Africa West, Mid-western Nigeria",-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,enforcement_mechanisms_include_civil_disobedience,-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Africa West, Niger Delta",-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: North America, Louisiana",-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_group_voting,-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Oceania, Kiribati",-0.04304664092309576
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Oceania, New Caledonia",-0.04304664092309575
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Asia, Southwestern China",-0.04304664092309575
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Asia, India",-0.04304664092309575
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: South America, Venezuela/Brazil",-0.04304664092309575
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Africa South, Botswana",-0.04304664092309575
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Geography: Asia Central,-0.04304664092309575
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Europe Southeast, Anatolia",-0.04304664092309574
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Asia, China",-0.04304664092309574
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Asia, East",-0.04304664092309574
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Oceania, samoa",-0.043046640923095736
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_mandate,-0.043046640923095715
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Geography: Africa Central,-0.043046640923095715
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Geography: Middle East, Mesopotamia, Babylonia",-0.043046640923095715
decision_making_mechanisms_include_constitution,access_mechanisms_include_co-optation,-0.0430368087433653
decision_making_mechanisms_include_ratification_acclamation_only,access_mechanisms_include_age_boundaries,-0.04303422600415886
access_mechanisms_include_property_requirement,enforcement_mechanisms_include_criticism_mocking_joking,-0.04301677153889812
decision_making_mechanisms_include_plurality_voting,Region: Africa,-0.04301658903956321
decision_making_mechanisms_include_constitution,access_mechanisms_include_payment_for_occupying_office,-0.04296478870115998
decision_making_mechanisms_include_unanimity,"Geography: Europe South, Greece",-0.04294893455892879
decision_making_mechanisms_include_unanimity,"Geography: North America, Canada",-0.042948882938353895
enforcement_mechanisms_include_graduated_sanctions,decision_making_mechanisms_include_unanimity,-0.04294580347757753
decision_making_mechanisms_include_unanimity,"Geography: Asia, South",-0.04294459904940077
access_mechanisms_include_enfranchisement,decision_making_mechanisms_include_unanimity,-0.0429381266042877
enforcement_mechanisms_include_judicial_review,Region: Africa,-0.042937764943030705
access_mechanisms_include_screening_process,decision_making_mechanisms_include_unanimity,-0.042936275837759365
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_unanimity,-0.042936275837759365
enforcement_mechanisms_include_seizing_of_property,decision_making_mechanisms_include_checks_and_balances,-0.042921804630749315
decision_making_mechanisms_include_magistrate_official,Region: Oceania,-0.042915014219652686
access_mechanisms_include_popularity_,"Geography: South America, Brazil",-0.04291350550465407
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_unanimity,-0.04291140519852157
decision_making_mechanisms_include_bureaucracy,access_mechanisms_include_popularity_,-0.04289028697057577
decision_making_mechanisms_include_vote_by_proxy,decision_making_mechanisms_include_unanimity,-0.04286470896770186
decision_making_mechanisms_include_frequent_and_or_regular_meetings,access_mechanisms_include_divine_right,-0.0428554623140585
decision_making_mechanisms_include_assembly_elite,Geography: Asia Southeast ,-0.04284287109759844
decision_making_mechanisms_include_constitution,Geography: Central America,-0.04283265379783913
Geography: Europe East,"Geography: Europe South, Italy",-0.0428301116840853
decision_making_mechanisms_include_assembly_elite,"Geography: Central America, Mexico",-0.04280794171937567
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,access_mechanisms_include_blood_relations,-0.04279503260061579
decision_making_mechanisms_include_word_of_mouth,access_mechanisms_include_popularity_,-0.04276440581789996
decision_making_mechanisms_include_constitution,access_mechanisms_include_patronage_for_office,-0.042748846456568054
enforcement_mechanisms_include_police,"Geography: Europe South, Greece",-0.042741949302198635
enforcement_mechanisms_include_police,"Geography: North America, Canada",-0.042741897930400494
enforcement_mechanisms_include_graduated_sanctions,enforcement_mechanisms_include_police,-0.04273883331057388
enforcement_mechanisms_include_police,"Geography: Asia, South",-0.042737634686938655
access_mechanisms_include_enfranchisement,enforcement_mechanisms_include_police,-0.04273119343469981
access_mechanisms_include_screening_process,enforcement_mechanisms_include_police,-0.04272935158763338
decision_making_mechanisms_include_quorum,enforcement_mechanisms_include_police,-0.04272935158763338
enforcement_mechanisms_include_destruction_of_property,enforcement_mechanisms_include_police,-0.042704600808310615
access_mechanisms_include_blood_relations,decision_making_mechanisms_include_plurality_voting,-0.04269025442944057
access_mechanisms_include_popularity_,Geography: Asia Southeast ,-0.04268798777448344
decision_making_mechanisms_include_temporary_position_of_power_term_limits,Region: South America,-0.04267145496630164
decision_making_mechanisms_include_unanimity,"Geography: South America, Brazil",-0.04266638092691196
decision_making_mechanisms_include_vote_by_proxy,enforcement_mechanisms_include_police,-0.04265812962221957
access_mechanisms_include_popularity_,"Geography: Central America, Mexico",-0.04265318467113523
enforcement_mechanisms_include_jury_judge,"Geography: North America, Canada",-0.04261993246790484
enforcement_mechanisms_include_graduated_sanctions,enforcement_mechanisms_include_jury_judge,-0.04261687659307535
enforcement_mechanisms_include_judicial_review,access_mechanisms_include_blood_relations,-0.04261202831223145
access_mechanisms_include_enfranchisement,enforcement_mechanisms_include_jury_judge,-0.042609258517847505
decision_making_mechanisms_include_vote_by_show_of_hands,"Geography: Europe South, Italy",-0.04258759396191468
decision_making_mechanisms_include_secret_ballot,"Geography: Europe South, Italy",-0.04258759396191468
enforcement_mechanisms_include_destruction_of_property,enforcement_mechanisms_include_jury_judge,-0.042582741774424004
decision_making_mechanisms_include_vote_by_proxy,enforcement_mechanisms_include_jury_judge,-0.0425364031954464
access_mechanisms_include_lottery_random_selection,"Size: 1,000,001 - 10,000,000",-0.042533250694715
decision_making_mechanisms_include_word_of_mouth,decision_making_mechanisms_include_unanimity,-0.042518139855568
enforcement_mechanisms_include_appeal,"Size: 100 - 1,000",-0.04248802341566552
decision_making_mechanisms_include_rule_of_law,access_mechanisms_include_matrilineality,-0.04248652446436808
access_mechanisms_include_matrilineality,decision_making_mechanisms_include_oath,-0.042486523107035226
enforcement_mechanisms_include_appeal,Region: Oceania,-0.04246974877679375
enforcement_mechanisms_include_police,"Geography: South America, Brazil",-0.042460757390482
decision_making_mechanisms_include_balance_of_power,access_mechanisms_include_popularity_,-0.0424476147097234
decision_making_mechanisms_include_unanimity,Geography: Asia Southeast ,-0.042442161878198034
enforcement_mechanisms_include_appeal,Geography: Africa,-0.04243735758198545
decision_making_mechanisms_include_checks_and_balances,"Geography: Europe South, Greece",-0.04242830167528896
enforcement_mechanisms_include_graduated_sanctions,decision_making_mechanisms_include_checks_and_balances,-0.04242520854933581
decision_making_mechanisms_include_checks_and_balances,"Geography: Asia, South",-0.042424018721402834
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_checks_and_balances,-0.04241579640487614
access_mechanisms_include_screening_process,decision_making_mechanisms_include_checks_and_balances,-0.04241579640487614
decision_making_mechanisms_include_assembly_elite,decision_making_mechanisms_include_supermajority,-0.04241017140443228
decision_making_mechanisms_include_assembly_elite,"Size: 1,001 - 10,000",-0.042407951203584725
decision_making_mechanisms_include_unanimity,"Geography: Central America, Mexico",-0.042407559194324256
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_checks_and_balances,-0.04239122725094307
enforcement_mechanisms_include_fines,access_mechanisms_include_open_political_unit,-0.04238665813098957
decision_making_mechanisms_include_council_central_,access_mechanisms_include_dreaming,-0.04234989699531526
enforcement_mechanisms_include_jury_judge,"Geography: South America, Brazil",-0.042339594172099
"Size: 1,000,001 - 10,000,000",Geography: Middle East,-0.042332115171725596
access_mechanisms_include_age_boundaries,"Geography: Asia, India (northeast)",-0.04229565736857699
access_mechanisms_include_age_boundaries,Geography: Asia Southeast,-0.04227914248253978
decision_making_mechanisms_include_ratification_acclamation_only,"Size: 1,000,001 - 10,000,000",-0.04226389155530295
access_mechanisms_include_induction_rite_ceremony,enforcement_mechanisms_include_appeal,-0.04226321435007423
access_mechanisms_include_dreaming,access_mechanisms_include_age_boundaries,-0.042261492837204706
decision_making_mechanisms_include_supermajority,access_mechanisms_include_popularity_,-0.04225685235478141
enforcement_mechanisms_include_police,Geography: Asia Southeast ,-0.04223761892823287
enforcement_mechanisms_include_negotiation,access_mechanisms_include_age_boundaries,-0.0422251929804457
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,Region: Africa,-0.042208118435151876
enforcement_mechanisms_include_police,"Geography: Central America, Mexico",-0.04220318300624685
decision_making_mechanisms_include_balance_of_power,decision_making_mechanisms_include_unanimity,-0.04220317304181625
decision_making_mechanisms_include_word_of_mouth,enforcement_mechanisms_include_jury_judge,-0.04219248849629557
decision_making_mechanisms_include_assembly_local,"Size: 10,001 - 100,000",-0.04218222450557069
access_mechanisms_include_matriarchy,"Geography: Europe South, Greece",-0.04216355665221917
access_mechanisms_include_matriarchy,"Geography: North America, Canada",-0.04216350597559446
access_mechanisms_include_matriarchy,enforcement_mechanisms_include_graduated_sanctions,-0.04216048282681941
access_mechanisms_include_matriarchy,"Geography: Asia, South",-0.04215930042320013
access_mechanisms_include_matriarchy,access_mechanisms_include_enfranchisement,-0.04215294633528142
access_mechanisms_include_screening_process,access_mechanisms_include_matriarchy,-0.042151129412459735
decision_making_mechanisms_include_quorum,access_mechanisms_include_matriarchy,-0.042151129412459735
decision_making_mechanisms_include_assembly_central,decision_making_mechanisms_include_dual-sex_political_system,-0.042150007626474646
decision_making_mechanisms_include_checks_and_balances,"Geography: South America, Brazil",-0.04214917319720733
access_mechanisms_include_matriarchy,enforcement_mechanisms_include_destruction_of_property,-0.04212671356565825
decision_making_mechanisms_include_bureaucracy,decision_making_mechanisms_include_checks_and_balances,-0.042126368208364184
enforcement_mechanisms_include_jury_judge,Geography: Asia Southeast ,-0.04211709244305707
access_mechanisms_include_election,Geography: Europe West,-0.04209198553422935
access_mechanisms_include_co-optation,access_mechanisms_include_age_boundaries,-0.04208569405029353
enforcement_mechanisms_include_jury_judge,"Geography: Central America, Mexico",-0.042082754785148065
access_mechanisms_include_matriarchy,decision_making_mechanisms_include_vote_by_proxy,-0.04208087123699906
enforcement_mechanisms_include_fines,decision_making_mechanisms_include_alliance,-0.04207083838125218
enforcement_mechanisms_include_litigation,"Size: 100 - 1,000",-0.042016364990191346
access_mechanisms_include_payment_for_occupying_office,access_mechanisms_include_age_boundaries,-0.04201526565306227
decision_making_mechanisms_include_supermajority,decision_making_mechanisms_include_unanimity,-0.04201350922370689
access_mechanisms_include_child_participation,"Size: 10,000,000+",-0.04200668720016728
decision_making_mechanisms_include_balance_of_power,enforcement_mechanisms_include_police,-0.041999781858854474
enforcement_mechanisms_include_litigation,Region: Oceania,-0.04199829321760292
enforcement_mechanisms_include_appeal,Region: Central America,-0.04197943157236777
enforcement_mechanisms_include_tribunal_court_,Geography: Middle East,-0.04197668987287017
decision_making_mechanisms_include_assembly_elite,enforcement_mechanisms_include_paying_damages_compensation,-0.04197566145084798
decision_making_mechanisms_include_autocratic_leader_unbound,Region: Africa,-0.04194628042438132
decision_making_mechanisms_include_checks_and_balances,"Geography: Central America, Mexico",-0.041893488937210475
decision_making_mechanisms_include_consultation,enforcement_mechanisms_include_criticism_mocking_joking,-0.04188749355449346
access_mechanisms_include_matriarchy,"Geography: South America, Brazil",-0.04188616988597727
access_mechanisms_include_age_boundaries,Geography: Central America,-0.041886050934850066
decision_making_mechanisms_include_balance_of_power,enforcement_mechanisms_include_jury_judge,-0.041879934049862164
enforcement_mechanisms_include_appeal,Geography: Europe West,-0.0418784366442483
enforcement_mechanisms_include_appeal,decision_making_mechanisms_include_representation,-0.041871396664678394
decision_making_mechanisms_include_rule_of_law,enforcement_mechanisms_include_mediation,-0.041865777903505264
decision_making_mechanisms_include_bureaucracy,access_mechanisms_include_matriarchy,-0.041863507196190676
"Size: 10,000,000+",Region: South America,-0.041840682163924885
decision_making_mechanisms_include_public_meetings,"Geography: Oceania, samoa",-0.04183490860163303
decision_making_mechanisms_include_public_meetings,"Geography: South America, Patagonia",-0.041834908601633025
decision_making_mechanisms_include_public_meetings,"Geography: Oceania, eastern Polynesia",-0.04183490860163302
decision_making_mechanisms_include_public_meetings,"Geography: Oceania, New Caledonia",-0.04183490860163302
decision_making_mechanisms_include_public_meetings,"Geography: South America, Venezuela/Brazil",-0.04183490860163302
decision_making_mechanisms_include_public_meetings,"Geography: Europe, North",-0.04183490860163301
decision_making_mechanisms_include_public_meetings,Geography: Middle East MENA,-0.04183490860163301
decision_making_mechanisms_include_public_meetings,"Geography: Africa North, Algeria",-0.041834908601633004
decision_making_mechanisms_include_public_meetings,Geography: Africa South,-0.041834908601633004
decision_making_mechanisms_include_coalition,decision_making_mechanisms_include_public_meetings,-0.041834908601633004
decision_making_mechanisms_include_public_meetings,decision_making_mechanisms_include_group_voting,-0.041834908601633
decision_making_mechanisms_include_power_fluidity,decision_making_mechanisms_include_public_meetings,-0.041834908601633
decision_making_mechanisms_include_public_meetings,"Geography: Oceania, Kiribati",-0.041834908601633
decision_making_mechanisms_include_public_meetings,"Geography: Europe West, Switzerland",-0.041834908601633
decision_making_mechanisms_include_public_meetings,"Geography: Europe North, Netherlands",-0.041834908601633
decision_making_mechanisms_include_public_meetings,"Geography: Asia Southeast, Bali",-0.04183490860163299
decision_making_mechanisms_include_public_meetings,Geography: Africa North,-0.04183490860163299
decision_making_mechanisms_include_public_meetings,"Geography: Africa West, Nigeria",-0.04183490860163299
decision_making_mechanisms_include_public_meetings,"Geography: Asia, Japan",-0.04183490860163299
decision_making_mechanisms_include_petition,decision_making_mechanisms_include_public_meetings,-0.04183490860163299
decision_making_mechanisms_include_public_meetings,"Geography: Asia, North-eastern India",-0.041834908601632984
decision_making_mechanisms_include_public_meetings,"Geography: Asia, Southwestern China",-0.041834908601632984
decision_making_mechanisms_include_public_meetings,decision_making_mechanisms_include_mandate,-0.04183490860163298
decision_making_mechanisms_include_public_meetings,"Geography: Africa West, Niger Delta",-0.04183490860163298
decision_making_mechanisms_include_public_meetings,"Geography: Middle East, Mesopotamia, Babylonia",-0.04183490860163298
decision_making_mechanisms_include_public_meetings,Geography: Asia Central,-0.04183490860163298
decision_making_mechanisms_include_lobbying,decision_making_mechanisms_include_public_meetings,-0.04183490860163298
decision_making_mechanisms_include_public_meetings,"Geography: Africa West, Mid-western Nigeria",-0.04183490860163298
decision_making_mechanisms_include_public_meetings,"Geography: North America, Louisiana",-0.04183490860163297
enforcement_mechanisms_include_civil_disobedience,decision_making_mechanisms_include_public_meetings,-0.04183490860163297
decision_making_mechanisms_include_public_meetings,"Geography: Africa South, Botswana",-0.04183490860163297
decision_making_mechanisms_include_public_meetings,Geography: Africa North ,-0.04183490860163297
decision_making_mechanisms_include_public_meetings,Geography: Europe North,-0.04183490860163296
decision_making_mechanisms_include_public_meetings,Geography: Africa Central,-0.04183490860163296
decision_making_mechanisms_include_public_meetings,"Geography: Europe Southeast, Anatolia",-0.04183490860163294
decision_making_mechanisms_include_agenda_setting,"Size: 1,000,001 - 10,000,000",-0.04183466054769011
enforcement_mechanisms_include_paying_damages_compensation,access_mechanisms_include_popularity_,-0.04182391321902085
enforcement_mechanisms_include_police,decision_making_mechanisms_include_supermajority,-0.04181103209401525
enforcement_mechanisms_include_litigation,Region: Middle East,-0.04179771231457186
enforcement_mechanisms_include_litigation,access_mechanisms_include_induction_rite_ceremony,-0.04179405152409808
enforcement_mechanisms_include_judicial_review,decision_making_mechanisms_include_kingchief-as-figurehead,-0.0417788707881624
decision_making_mechanisms_include_delegation,Geography: Europe East,-0.04175447947799645
decision_making_mechanisms_include_supermajority,enforcement_mechanisms_include_jury_judge,-0.04169172288891001
decision_making_mechanisms_include_deliberation,"Size: 1,001 - 10,000",-0.04168772322053802
enforcement_mechanisms_include_tribunal_court_,decision_making_mechanisms_include_unanimity,-0.041687120866010716
decision_making_mechanisms_include_assembly_elite,access_mechanisms_include_election,-0.041680877478135946
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,"Geography: Europe South, Greece",-0.04167911325990855
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,"Geography: North America, Canada",-0.04167906316553926
access_mechanisms_include_dreaming,decision_making_mechanisms_include_deliberation,-0.04167647964187022
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,"Geography: Asia, South",-0.04167490593335864
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,access_mechanisms_include_enfranchisement,-0.041668624851517955
access_mechanisms_include_matriarchy,Geography: Asia Southeast ,-0.041666050978254814
decision_making_mechanisms_include_dual-sex_political_system,"Size: 10,000,000+",-0.04165430920562882
enforcement_mechanisms_include_exit,"Size: 10,000,000+",-0.04163556954187737
access_mechanisms_include_open_political_unit,access_mechanisms_include_lottery_random_selection,-0.041633957532433985
access_mechanisms_include_matriarchy,"Geography: Central America, Mexico",-0.04163208105008742
access_mechanisms_include_divine_right,"Size: 10,000,000+",-0.04162530894678179
enforcement_mechanisms_include_fines,decision_making_mechanisms_include_autocratic_leader_unbound,-0.041610015113121374
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,decision_making_mechanisms_include_vote_by_proxy,-0.041597377868980184
decision_making_mechanisms_include_board_committee,enforcement_mechanisms_include_seizing_of_property,-0.04158088784122385
enforcement_mechanisms_include_monitoring,access_mechanisms_include_matrilineality,-0.04157020960941666
"Size: 1,000,001 - 10,000,000","Geography: Asia, India (northeast)",-0.04153854367249537
"Size: 1,000,001 - 10,000,000",Geography: Asia Southeast,-0.04152232441128555
"Size: 1,001 - 10,000",Region: Africa,-0.041517797957109116
enforcement_mechanisms_include_scrutiny_of_officials,"Size: 100 - 1,000",-0.04151676588274132
enforcement_mechanisms_include_litigation,Region: Central America,-0.04151341901150986
access_mechanisms_include_dreaming,"Size: 1,000,001 - 10,000,000",-0.04150499070354417
decision_making_mechanisms_include_checks_and_balances,decision_making_mechanisms_include_supermajority,-0.041504215694458634
enforcement_mechanisms_include_scrutiny_of_officials,Region: Oceania,-0.04149890899407865
enforcement_mechanisms_include_negotiation,"Size: 1,000,001 - 10,000,000",-0.04146934063261258
enforcement_mechanisms_include_scrutiny_of_officials,Geography: Africa,-0.04146725824774095
enforcement_mechanisms_include_criticism_mocking_joking,Time span: Duration,-0.04145086505358541
access_mechanisms_include_open_political_unit,Geography: Middle East,-0.04143707467759389
access_mechanisms_include_matriarchy,decision_making_mechanisms_include_balance_of_power,-0.041431432367909395
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,"Geography: South America, Brazil",-0.04140491356318102
access_mechanisms_include_matriarchy,Region: Europe,-0.041375164334700315
access_mechanisms_include_open_political_unit,decision_making_mechanisms_include_ratification_acclamation_only,-0.041370293533372515
decision_making_mechanisms_include_consensus,Region: South America,-0.04136850723442115
decision_making_mechanisms_include_confederacy,enforcement_mechanisms_include_forced_labour,-0.04136834954865926
enforcement_mechanisms_include_reputational_risk,"Size: 10,000,000+",-0.041357760121702156
enforcement_mechanisms_include_tribunal_court_,decision_making_mechanisms_include_representation,-0.041349020077771456
access_mechanisms_include_co-optation,"Size: 1,000,001 - 10,000,000",-0.04133233880398758
decision_making_mechanisms_include_alliance,access_mechanisms_include_lottery_random_selection,-0.041323746097320715
decision_making_mechanisms_include_leader_first_among_equals,decision_making_mechanisms_include_rule_of_law,-0.04131814057961677
decision_making_mechanisms_include_leader_first_among_equals,decision_making_mechanisms_include_oath,-0.041318139259610726
enforcement_mechanisms_include_scrutiny_of_officials,Region: Middle East,-0.041300713115077006
access_mechanisms_include_induction_rite_ceremony,enforcement_mechanisms_include_scrutiny_of_officials,-0.04129709585353892
decision_making_mechanisms_include_constitution,enforcement_mechanisms_include_appeal,-0.04128044899803657
enforcement_mechanisms_include_fines,access_mechanisms_include_child_participation,-0.04126899250668349
