,,0
decision_making_mechanisms_include_magistrate_official,"Geography: Asia, China",0.28825488133754423
decision_making_mechanisms_include_representation,"Size: 1,000,001 - 10,000,000",0.2882381839933937
access_mechanisms_include_property_requirement,Time span: Duration,0.28779772297602696
decision_making_mechanisms_include_assembly_central,decision_making_mechanisms_include_assembly_local,0.2876313516326342
decision_making_mechanisms_include_public_meetings,enforcement_mechanisms_include_graduated_sanctions,0.28752128444953284
decision_making_mechanisms_include_veto,access_mechanisms_include_matriarchy,0.28739172097311044
decision_making_mechanisms_include_council_central_,Time span: Duration,0.2872740334195302
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_constitution,0.286977257735801
decision_making_mechanisms_include_confederacy,Geography: Africa,0.286094986557869
access_mechanisms_include_matriarchy,decision_making_mechanisms_include_confederacy,0.28555873196235987
access_mechanisms_include_heredity,decision_making_mechanisms_include_public_meetings,0.2851588068417021
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,decision_making_mechanisms_include_unanimity,0.2848208248396717
decision_making_mechanisms_include_autocratic_leader_unbound,"Geography: North America, Louisiana",0.28473005657313305
enforcement_mechanisms_include_civil_disobedience,decision_making_mechanisms_include_autocratic_leader_unbound,0.284730056573133
enforcement_mechanisms_include_fines,decision_making_mechanisms_include_assembly_local,0.28461792642814027
access_mechanisms_include_open_political_unit,"Geography: North America, Canada",0.28412920760221927
decision_making_mechanisms_include_ratification_acclamation_only,decision_making_mechanisms_include_assembly_elite,0.2840233308975492
access_mechanisms_include_induction_rite_ceremony,Geography: Central America,0.2839765518693746
access_mechanisms_include_female_participation,enforcement_mechanisms_include_seizing_of_property,0.2837252697984999
access_mechanisms_include_heredity,"Size: 10,000,000+",0.283417837568756
access_mechanisms_include_child_participation,decision_making_mechanisms_include_public_meetings,0.28238984414383456
access_mechanisms_include_child_participation,Region: North America,0.2823380307747817
decision_making_mechanisms_include_representation,Geography: Asia Central,0.2823071045860287
access_mechanisms_include_matrilineality,"Geography: Asia, Southwestern China",0.2822360426928026
enforcement_mechanisms_include_mediation,decision_making_mechanisms_include_deliberation,0.2820872051808209
is_SCCS,Geography: Africa,0.28197792900301977
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_frequent_and_or_regular_meetings,0.2797991530669898
decision_making_mechanisms_include_constitution,enforcement_mechanisms_include_destruction_of_property,0.27963011147579514
enforcement_mechanisms_include_seizing_of_property,decision_making_mechanisms_include_confederacy,0.2794344851051895
decision_making_mechanisms_include_president_consul_chief_executive,access_mechanisms_include_gerontocracy,0.27934977557251556
decision_making_mechanisms_include_balance_of_power,Geography: Asia Southeast ,0.2793471698169335
access_mechanisms_include_dreaming,Geography: Asia Southeast,0.2792959740813488
decision_making_mechanisms_include_consultation,Geography: Africa,0.27912768021583356
Time span: Start,is_SCCS,0.27893059917559976
access_mechanisms_include_female_participation,Geography: Africa Central,0.27817033014444303
decision_making_mechanisms_include_checks_and_balances,"Geography: Africa West, Nigeria",0.2781388829405467
decision_making_mechanisms_include_checks_and_balances,"Size: 10,001 - 100,000",0.27779116864483505
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_public_meetings,0.2776351603009162
"Geography: Asia, China",Time span: Duration,0.27728944663722627
decision_making_mechanisms_include_autocratic_leader_unbound,Time span: Duration,0.2772606923612006
"Size: 100 - 1,000","Geography: Asia, South",0.2765531270441624
access_mechanisms_include_gerontocracy,Region: North America,0.27628724584853637
access_mechanisms_include_payment_for_occupying_office,Region: Africa,0.27553591509025116
Size: Unknown,Geography: Asia Southeast,0.27524998402346784
enforcement_mechanisms_include_mediation,enforcement_mechanisms_include_jury_judge,0.2746290188135755
Geography: Asia Central,Region: Asia,0.2739516360637806
decision_making_mechanisms_include_board_committee,access_mechanisms_include_open_political_unit,0.2739200348655153
decision_making_mechanisms_include_autocratic_leader_chief_bound,Size: Unknown,0.2737276727347375
access_mechanisms_include_induction_rite_ceremony,decision_making_mechanisms_include_remunerated_position,0.27363303064353434
decision_making_mechanisms_include_president_consul_chief_executive,enforcement_mechanisms_include_police,0.2731352374894276
enforcement_mechanisms_include_jury_judge,"Geography: Asia, South",0.27306938081083054
access_mechanisms_include_heredity,decision_making_mechanisms_include_assembly_elite,0.27295433964153715
decision_making_mechanisms_include_consensus,Size: Unknown,0.2726343181567153
enforcement_mechanisms_include_seizing_of_property,decision_making_mechanisms_include_ratification_acclamation_only,0.2722486815822347
decision_making_mechanisms_include_assembly_elite,"Geography: Africa West, Niger Delta",0.2715894593084774
decision_making_mechanisms_include_council_local,Geography: Asia Central,0.27122414632852443
access_mechanisms_include_child_participation,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,0.2710422555295345
decision_making_mechanisms_include_confederacy,Geography: North America,0.27097813128525794
access_mechanisms_include_open_political_unit,enforcement_mechanisms_include_graduated_sanctions,0.270889650188445
decision_making_mechanisms_include_gathering,decision_making_mechanisms_include_consensus,0.26996072416751754
Time span: Start,Region: North America,0.2695950357558658
access_mechanisms_include_induction_rite_ceremony,"Geography: Asia, South",0.26948077953411315
decision_making_mechanisms_include_kingchief-as-figurehead,decision_making_mechanisms_include_plurality_voting,0.2690626570877219
decision_making_mechanisms_include_checks_and_balances,"Geography: Oceania, Kiribati",0.26871330796279846
decision_making_mechanisms_include_checks_and_balances,"Geography: Asia, Japan",0.2681811015212988
access_mechanisms_include_lottery_random_selection,decision_making_mechanisms_include_checks_and_balances,0.2681811015212988
access_mechanisms_include_gerontocracy,"Size: 100 - 1,000",0.26707025015865266
decision_making_mechanisms_include_dual-sex_political_system,decision_making_mechanisms_include_representation,0.26644803863139677
decision_making_mechanisms_include_magistrate_official,"Size: 10,000,000+",0.2658809706743794
decision_making_mechanisms_include_lobbying,access_mechanisms_include_female_participation,0.26539924178354213
access_mechanisms_include_female_participation,"Geography: Africa West, Mid-western Nigeria",0.2653992417835421
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_autocratic_leader_chief_bound,0.26511517167187737
decision_making_mechanisms_include_dual-sex_political_system,decision_making_mechanisms_include_assembly_local,0.26489421306829386
decision_making_mechanisms_include_veto,Geography: Africa,0.2641080184928862
access_mechanisms_include_property_requirement,Region: Asia,0.2635660563614471
enforcement_mechanisms_include_fines,enforcement_mechanisms_include_destruction_of_property,0.2632640252260487
Size: Unknown,"Geography: Asia Southeast, Bali",0.26303844147558797
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_delegation,0.2622449669085764
decision_making_mechanisms_include_word_of_mouth,decision_making_mechanisms_include_assembly_elite,0.2622105810103384
decision_making_mechanisms_include_assembly_elite,Time span: Duration,0.26187652006447243
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_kingchief-as-figurehead,0.2614989840829345
decision_making_mechanisms_include_plurality_voting,Region: North America,0.26140706300573946
access_mechanisms_include_female_participation,Region: North America,0.25914152495665793
enforcement_mechanisms_include_fines,access_mechanisms_include_matriarchy,0.2590531599101201
decision_making_mechanisms_include_frequent_and_or_regular_meetings,enforcement_mechanisms_include_seizing_of_property,0.2589740909329883
decision_making_mechanisms_include_frequent_and_or_regular_meetings,access_mechanisms_include_open_political_unit,0.2589541874784343
is_SCCS,decision_making_mechanisms_include_checks_and_balances,0.2588114784899373
decision_making_mechanisms_include_board_committee,"Size: 10,001 - 100,000",0.2584939304577375
access_mechanisms_include_dreaming,decision_making_mechanisms_include_balance_of_power,0.25832766714689404
access_mechanisms_include_blood_relations,"Size: 10,000,000+",0.25778932387041664
enforcement_mechanisms_include_destruction_of_property,enforcement_mechanisms_include_criticism_mocking_joking,0.25750820376487626
enforcement_mechanisms_include_judicial_review,Region: North America,0.25738614259407205
decision_making_mechanisms_include_agenda_setting,Region: North America,0.25738614259407205
decision_making_mechanisms_include_autocratic_leader_unbound,access_mechanisms_include_patronage_for_office,0.2571782162877563
access_mechanisms_include_life_appointment,access_mechanisms_include_meritocracy,0.25670655661642355
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_veto,0.25669256180874944
access_mechanisms_include_matrilineality,enforcement_mechanisms_include_seizing_of_property,0.256191022979095
decision_making_mechanisms_include_word_of_mouth,decision_making_mechanisms_include_deliberation,0.25584895419590686
decision_making_mechanisms_include_word_of_mouth,decision_making_mechanisms_include_checks_and_balances,0.2553021702733507
access_mechanisms_include_female_participation,access_mechanisms_include_payment_for_occupying_office,0.2547661375649546
"Size: 10,000,000+","Geography: Asia, India",0.25459143388821603
decision_making_mechanisms_include_petition,enforcement_mechanisms_include_police,0.25434698593724203
enforcement_mechanisms_include_police,enforcement_mechanisms_include_forced_labour,0.25434698593724203
enforcement_mechanisms_include_police,Geography: Africa North,0.25434698593724203
decision_making_mechanisms_include_bureaucracy,enforcement_mechanisms_include_police,0.25434698593724203
access_mechanisms_include_matrilineality,access_mechanisms_include_payment_for_occupying_office,0.25426329478446386
access_mechanisms_include_property_requirement,access_mechanisms_include_meritocracy,0.2539650665610961
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_constitution,0.253751421105064
decision_making_mechanisms_include_leader_first_among_equals,access_mechanisms_include_blood_relations,0.25339361398338683
enforcement_mechanisms_include_arbitration,access_mechanisms_include_open_political_unit,0.2532698313600761
Geography: Middle East,Time span: Duration,0.2531897251057771
is_SCCS,decision_making_mechanisms_include_president_consul_chief_executive,0.25317384621684036
access_mechanisms_include_life_appointment,access_mechanisms_include_open_political_unit,0.25300381124723864
is_SCCS,decision_making_mechanisms_include_consent,0.2529034164406489
access_mechanisms_include_female_participation,enforcement_mechanisms_include_graduated_sanctions,0.2516099055404414
enforcement_mechanisms_include_litigation,access_mechanisms_include_patronage_for_office,0.2507544696564889
enforcement_mechanisms_include_capital_punishment,enforcement_mechanisms_include_seizing_of_property,0.2506003834296468
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_assembly_local,0.25024793391721284
decision_making_mechanisms_include_council_central_,"Geography: Middle East, Mesopotamia, Babylonia",0.24939668682819324
decision_making_mechanisms_include_council_central_,decision_making_mechanisms_include_mandate,0.24939668682819324
is_SCCS,Region: Oceania,0.24848932714120414
decision_making_mechanisms_include_council_local,access_mechanisms_include_matriarchy,0.24827244961376047
Geography: Asia Southeast,Region: Asia,0.24781203917195632
decision_making_mechanisms_include_delegation,decision_making_mechanisms_include_checks_and_balances,0.24771566494462557
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_veto,0.24765354481219237
decision_making_mechanisms_include_assembly_elite,"Geography: Asia Southeast, Bali",0.24764278661440323
enforcement_mechanisms_include_fines,enforcement_mechanisms_include_police,0.2469633448081882
access_mechanisms_include_patronage_for_office,enforcement_mechanisms_include_paying_damages_compensation,0.24653631974215087
access_mechanisms_include_meritocracy,access_mechanisms_include_gerontocracy,0.24649903125345415
decision_making_mechanisms_include_constitution,Geography: Asia Southeast,0.2463656096450404
enforcement_mechanisms_include_negotiation,Region: South America,0.24620643548522442
is_SCCS,decision_making_mechanisms_include_deliberation,0.246083878155538
Geography: Asia Southeast ,Region: Asia,0.24586577000603163
decision_making_mechanisms_include_veto,access_mechanisms_include_matrilineality,0.24513470906110443
Time span: End,"Size: 1,001 - 10,000",0.2449578455446061
access_mechanisms_include_life_appointment,"Size: 100 - 1,000",0.2448491921685473
enforcement_mechanisms_include_fines,decision_making_mechanisms_include_representation,0.24477280175824515
access_mechanisms_include_meritocracy,decision_making_mechanisms_include_ratification_acclamation_only,0.24403856596062976
access_mechanisms_include_life_appointment,Region: Oceania,0.24349463977833435
decision_making_mechanisms_include_alliance,access_mechanisms_include_blood_relations,0.24343682175701592
access_mechanisms_include_induction_rite_ceremony,enforcement_mechanisms_include_police,0.24326953306576454
enforcement_mechanisms_include_arbitration,"Size: 1,001 - 10,000",0.24271739958949323
decision_making_mechanisms_include_word_of_mouth,decision_making_mechanisms_include_assembly_local,0.2426169378057349
access_mechanisms_include_patronage_for_office,enforcement_mechanisms_include_appeal,0.2421085331013721
decision_making_mechanisms_include_remunerated_position,Region: Central America,0.2416998344079698
enforcement_mechanisms_include_appeal,Geography: Middle East,0.24152475460246345
access_mechanisms_include_dreaming,enforcement_mechanisms_include_criticism_mocking_joking,0.24130311118792236
decision_making_mechanisms_include_ratification_acclamation_only,decision_making_mechanisms_include_autocratic_leader_chief_bound,0.24121111663428907
enforcement_mechanisms_include_tribunal_court_,enforcement_mechanisms_include_jury_judge,0.2409892870814916
decision_making_mechanisms_include_consensus,decision_making_mechanisms_include_voting,0.2407232787358683
decision_making_mechanisms_include_power_fluidity,decision_making_mechanisms_include_consent,0.23979253426229977
decision_making_mechanisms_include_representation,Geography: Africa Central,0.23919926210096887
decision_making_mechanisms_include_assembly_local,"Geography: Oceania, New Zealand",0.23881858162936548
access_mechanisms_include_female_participation,decision_making_mechanisms_include_confederacy,0.2378916030156688
decision_making_mechanisms_include_petition,Time span: Duration,0.23780478841909036
enforcement_mechanisms_include_forced_labour,Time span: Duration,0.23780478841909036
decision_making_mechanisms_include_bureaucracy,Time span: Duration,0.23780478841909036
Geography: Africa North,Time span: Duration,0.23780478841909036
is_SCCS,Region: North America,0.23768685816792545
"Size: 10,001 - 100,000",Region: Middle East,0.2369931167084103
enforcement_mechanisms_include_arbitration,"Geography: Asia, South",0.2367513111522486
"Size: 1,001 - 10,000",Geography: North America,0.23665248771888805
decision_making_mechanisms_include_bureaucracy,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,0.23615183585835098
decision_making_mechanisms_include_petition,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,0.23615183585835098
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,enforcement_mechanisms_include_forced_labour,0.23615183585835095
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,Geography: Africa North,0.23615183585835095
access_mechanisms_include_meritocracy,access_mechanisms_include_induction_rite_ceremony,0.23587484990401278
Time span: End,decision_making_mechanisms_include_deliberation,0.23568600966356487
"Size: 100,001 - 1,000,000",Geography: Central America,0.23559204993800983
access_mechanisms_include_child_participation,access_mechanisms_include_gerontocracy,0.23530534859048285
enforcement_mechanisms_include_mediation,"Size: 1,001 - 10,000",0.23456403362129985
access_mechanisms_include_meritocracy,enforcement_mechanisms_include_reputational_risk,0.2343553190772963
access_mechanisms_include_life_appointment,access_mechanisms_include_induction_rite_ceremony,0.23410510104188129
access_mechanisms_include_gerontocracy,Geography: North America,0.23409564841909053
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_veto,0.23406638231088894
Size: Unknown,Geography: Africa,0.23325115490268858
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_mandate,0.23318664348881105
decision_making_mechanisms_include_magistrate_official,"Geography: Middle East, Mesopotamia, Babylonia",0.23318664348881105
enforcement_mechanisms_include_arbitration,"Geography: North America, Canada",0.23278796552783473
enforcement_mechanisms_include_litigation,"Size: 1,000,001 - 10,000,000",0.2323939875399433
decision_making_mechanisms_include_assembly_local,"Geography: Asia Southeast, Bali",0.23222893034311948
decision_making_mechanisms_include_majority_voting,decision_making_mechanisms_include_assembly_local,0.23222891047389912
enforcement_mechanisms_include_self-help,access_mechanisms_include_divine_right,0.23205580788273977
access_mechanisms_include_open_political_unit,Region: North America,0.23182613811715513
decision_making_mechanisms_include_assembly_central,decision_making_mechanisms_include_checks_and_balances,0.23159047250475537
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_council_local,0.23142070559800462
enforcement_mechanisms_include_negotiation,enforcement_mechanisms_include_jury_judge,0.2311487353759482
"Size: 100,001 - 1,000,000","Geography: Central America, Mexico",0.2308858242074591
decision_making_mechanisms_include_word_of_mouth,access_mechanisms_include_gerontocracy,0.23087831760666241
decision_making_mechanisms_include_dual-sex_political_system,decision_making_mechanisms_include_deliberation,0.2306350249910221
decision_making_mechanisms_include_frequent_and_or_regular_meetings,enforcement_mechanisms_include_forced_labour,0.2300575575825999
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_petition,0.2300575575825999
decision_making_mechanisms_include_bureaucracy,decision_making_mechanisms_include_frequent_and_or_regular_meetings,0.2300575575825999
decision_making_mechanisms_include_frequent_and_or_regular_meetings,Geography: Africa North,0.2300575575825999
decision_making_mechanisms_include_president_consul_chief_executive,decision_making_mechanisms_include_unanimity,0.23002415458203868
is_SCCS,decision_making_mechanisms_include_confederacy,0.22989438970416773
decision_making_mechanisms_include_public_meetings,"Size: 100 - 1,000",0.2293983292289916
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,"Size: 100 - 1,000",0.22932462562525527
decision_making_mechanisms_include_dual-sex_political_system,enforcement_mechanisms_include_police,0.22917684484240808
Time span: End,access_mechanisms_include_meritocracy,0.22890856077452734
Time span: End,Region: North America,0.2288539680945335
decision_making_mechanisms_include_assembly_elite,"Size: 1,000,001 - 10,000,000",0.22882955960277432
access_mechanisms_include_matrilineality,decision_making_mechanisms_include_consent,0.22863383652586008
decision_making_mechanisms_include_alliance,access_mechanisms_include_payment_for_occupying_office,0.22856973069227135
Time span: Start,decision_making_mechanisms_include_deliberation,0.22856176940331785
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_assembly_elite,0.2285128315631601
enforcement_mechanisms_include_paying_damages_compensation,"Size: 1,000,001 - 10,000,000",0.22845605240092418
enforcement_mechanisms_include_mediation,"Geography: North America, Canada",0.2282050146346463
is_SCCS,Region: South America,0.22792682729467026
decision_making_mechanisms_include_checks_and_balances,decision_making_mechanisms_include_vote_by_proxy,0.2278371150893428
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_ratification_acclamation_only,0.22782171314668678
decision_making_mechanisms_include_consensus,decision_making_mechanisms_include_deliberation,0.22780123406913613
decision_making_mechanisms_include_council_local,Geography: Africa Central,0.22767628290661704
decision_making_mechanisms_include_lobbying,decision_making_mechanisms_include_representation,0.22765081217870453
decision_making_mechanisms_include_representation,"Geography: Africa West, Mid-western Nigeria",0.22765081217870445
decision_making_mechanisms_include_representation,"Geography: Asia, India (northeast)",0.2275723932603224
decision_making_mechanisms_include_assembly_central,Region: Asia,0.22736809114903583
access_mechanisms_include_female_participation,decision_making_mechanisms_include_unanimity,0.2272391842249684
access_mechanisms_include_popularity_,"Size: 1,001 - 10,000",0.22671700401144684
enforcement_mechanisms_include_exit,"Size: 1,001 - 10,000",0.22620711821177644
decision_making_mechanisms_include_assembly_central,decision_making_mechanisms_include_autocratic_leader_unbound,0.22587487414891053
Time span: Start,Geography: North America,0.225427273455546
access_mechanisms_include_matriarchy,decision_making_mechanisms_include_kingchief-as-figurehead,0.22531018902722022
decision_making_mechanisms_include_remunerated_position,Geography: Asia Southeast ,0.22507077617968366
enforcement_mechanisms_include_appeal,"Size: 1,000,001 - 10,000,000",0.22432265575223054
decision_making_mechanisms_include_representation,Time span: Duration,0.22430927808609397
"Geography: North America, Louisiana",Region: North America,0.22390000873787133
enforcement_mechanisms_include_civil_disobedience,Region: North America,0.22390000873787133
decision_making_mechanisms_include_gathering,"Geography: Oceania, Kiribati",0.2234156985702413
access_mechanisms_include_blood_relations,decision_making_mechanisms_include_assembly_elite,0.22298107892796612
decision_making_mechanisms_include_gathering,"Geography: Asia, East",0.22294395993682045
is_SCCS,enforcement_mechanisms_include_mediation,0.2221538957309936
access_mechanisms_include_female_participation,decision_making_mechanisms_include_plurality_voting,0.22203790991626987
decision_making_mechanisms_include_word_of_mouth,decision_making_mechanisms_include_consensus,0.22187104042521305
access_mechanisms_include_matrilineality,enforcement_mechanisms_include_reputational_risk,0.22178314268512933
decision_making_mechanisms_include_assembly_central,decision_making_mechanisms_include_alliance,0.22175317729053415
access_mechanisms_include_meritocracy,decision_making_mechanisms_include_balance_of_power,0.2211900857638668
"Size: 1,001 - 10,000","Geography: Asia, East",0.22077384113185017
decision_making_mechanisms_include_autocratic_leader_unbound,Geography: Central America,0.22067381438583114
Region: Asia,Time span: Duration,0.21992989434081234
decision_making_mechanisms_include_public_meetings,"Geography: Asia, East",0.21973874621751024
Time span: Start,access_mechanisms_include_female_participation,0.21969580214908327
access_mechanisms_include_meritocracy,enforcement_mechanisms_include_police,0.2193646299100564
Time span: Start,access_mechanisms_include_meritocracy,0.21934461929962432
decision_making_mechanisms_include_confederacy,enforcement_mechanisms_include_mediation,0.21901276104515222
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,access_mechanisms_include_divine_right,0.2190012652033932
access_mechanisms_include_child_participation,decision_making_mechanisms_include_voting,0.21873374821032082
enforcement_mechanisms_include_judicial_review,access_mechanisms_include_female_participation,0.21837301150337685
access_mechanisms_include_female_participation,decision_making_mechanisms_include_agenda_setting,0.21837301150337685
access_mechanisms_include_induction_rite_ceremony,decision_making_mechanisms_include_word_of_mouth,0.2183624430636088
decision_making_mechanisms_include_alliance,Time span: Duration,0.2183466729352846
decision_making_mechanisms_include_checks_and_balances,"Size: 1,000,001 - 10,000,000",0.21833214590621744
decision_making_mechanisms_include_assembly_local,decision_making_mechanisms_include_vote_by_show_of_hands,0.21827745913228133
decision_making_mechanisms_include_secret_ballot,decision_making_mechanisms_include_assembly_local,0.21827745913228133
decision_making_mechanisms_include_kingchief-as-figurehead,"Geography: Asia, North-eastern India",0.2180877433154228
decision_making_mechanisms_include_kingchief-as-figurehead,"Geography: Asia Southeast, Bali",0.21808770481286924
decision_making_mechanisms_include_kingchief-as-figurehead,decision_making_mechanisms_include_majority_voting,0.21808768556159877
decision_making_mechanisms_include_kingchief-as-figurehead,"Geography: Oceania, samoa",0.21808768556159877
decision_making_mechanisms_include_public_meetings,access_mechanisms_include_gerontocracy,0.21790264553312413
decision_making_mechanisms_include_kingchief-as-figurehead,Geography: Asia Southeast,0.2170768233528683
Time span: End,access_mechanisms_include_female_participation,0.21660879928851076
decision_making_mechanisms_include_alliance,access_mechanisms_include_matrilineality,0.21657313406562667
access_mechanisms_include_female_participation,enforcement_mechanisms_include_paying_damages_compensation,0.21654545274223497
"Size: 10,001 - 100,000",Geography: Asia Southeast ,0.21617119849121735
decision_making_mechanisms_include_dual-sex_political_system,Geography: North America,0.21606778782487285
decision_making_mechanisms_include_dual-sex_political_system,Geography: Asia Southeast,0.21601793081397896
decision_making_mechanisms_include_representation,Region: Asia,0.21601116627643321
decision_making_mechanisms_include_delegation,decision_making_mechanisms_include_autocratic_leader_unbound,0.21590400765226384
enforcement_mechanisms_include_seizing_of_property,decision_making_mechanisms_include_consent,0.21538395473038113
decision_making_mechanisms_include_deliberation,"Geography: Africa West, Mid-western Nigeria",0.21533085582512307
decision_making_mechanisms_include_lobbying,decision_making_mechanisms_include_deliberation,0.21533085582512307
decision_making_mechanisms_include_delegation,enforcement_mechanisms_include_litigation,0.2147399427829574
access_mechanisms_include_open_political_unit,access_mechanisms_include_payment_for_occupying_office,0.21446367737217004
access_mechanisms_include_meritocracy,Geography: Asia Central,0.2144292760839832
decision_making_mechanisms_include_deliberation,Geography: North America,0.21425807813763656
decision_making_mechanisms_include_gathering,"Size: 1,001 - 10,000",0.21406933373995318
enforcement_mechanisms_include_self-help,enforcement_mechanisms_include_negotiation,0.21388921418458592
enforcement_mechanisms_include_graduated_sanctions,access_mechanisms_include_popularity_,0.2138335749526806
decision_making_mechanisms_include_consultation,Geography: Middle East MENA,0.21368875945074084
enforcement_mechanisms_include_tribunal_court_,Time span: Duration,0.21366428682078917
"Size: 1,001 - 10,000","Geography: North America, Louisiana",0.21350177558427394
enforcement_mechanisms_include_civil_disobedience,"Size: 1,001 - 10,000",0.21350177558427394
access_mechanisms_include_payment_for_occupying_office,decision_making_mechanisms_include_consent,0.2133168440773549
access_mechanisms_include_election,Geography: Asia Central,0.21274904111086376
is_SCCS,decision_making_mechanisms_include_unanimity,0.21256476930572027
decision_making_mechanisms_include_power_fluidity,decision_making_mechanisms_include_leader_first_among_equals,0.2122562730654839
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_delegation,0.21208024679023485
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_checks_and_balances,0.21172262317792734
"Size: 10,001 - 100,000",Geography: Africa Central,0.21169919771256823
access_mechanisms_include_meritocracy,Geography: North America,0.21137436986115693
access_mechanisms_include_matrilineality,access_mechanisms_include_induction_rite_ceremony,0.21124003399306776
decision_making_mechanisms_include_deliberation,Region: North America,0.21103433191022775
decision_making_mechanisms_include_delegation,enforcement_mechanisms_include_paying_damages_compensation,0.21097447335898298
"Geography: Asia, South",Region: Asia,0.21080614450845647
decision_making_mechanisms_include_representation,"Geography: Asia, South",0.2106535903496459
decision_making_mechanisms_include_leader_first_among_equals,"Geography: Asia, Southwestern China",0.21063664164419466
decision_making_mechanisms_include_leader_first_among_equals,"Geography: Asia, India",0.2106365266517309
decision_making_mechanisms_include_leader_first_among_equals,decision_making_mechanisms_include_vote_by_proxy,0.2106365102242487
decision_making_mechanisms_include_leader_first_among_equals,Geography: Africa South,0.21063647736929428
access_mechanisms_include_payment_for_occupying_office,decision_making_mechanisms_include_representation,0.21037964596546258
access_mechanisms_include_female_participation,access_mechanisms_include_popularity_,0.2102970449078703
decision_making_mechanisms_include_confederacy,"Geography: North America, Canada",0.2101904924861738
enforcement_mechanisms_include_negotiation,decision_making_mechanisms_include_gathering,0.21003413174351696
access_mechanisms_include_property_requirement,access_mechanisms_include_gerontocracy,0.20995906484655646
decision_making_mechanisms_include_board_committee,enforcement_mechanisms_include_police,0.2096699877693807
is_SCCS,access_mechanisms_include_child_participation,0.2096606169947214
decision_making_mechanisms_include_president_consul_chief_executive,Region: North America,0.20961534211189414
is_SCCS,decision_making_mechanisms_include_word_of_mouth,0.2094374022946448
decision_making_mechanisms_include_autocratic_leader_chief_bound,Region: Oceania,0.20929991583691304
decision_making_mechanisms_include_voting,Region: South America,0.2091395541698729
"Size: 1,001 - 10,000","Geography: Oceania, New Caledonia",0.20905456036916012
access_mechanisms_include_divine_right,Geography: Africa,0.2087081302473207
Time span: End,is_SCCS,0.20869931785225954
enforcement_mechanisms_include_police,Geography: North America,0.20849129508376188
"Geography: North America, Alaska",Region: North America,0.20817656142409213
Time span: Start,decision_making_mechanisms_include_council_local,0.20802702646694712
enforcement_mechanisms_include_seizing_of_property,"Size: 10,001 - 100,000",0.2075660598171666
decision_making_mechanisms_include_veto,access_mechanisms_include_gerontocracy,0.20727872934523123
enforcement_mechanisms_include_destruction_of_property,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,0.20727622870679482
decision_making_mechanisms_include_assembly_local,"Size: 1,000,001 - 10,000,000",0.20725084967056617
decision_making_mechanisms_include_autocratic_leader_chief_bound,Geography: Asia Central,0.20710234941232328
decision_making_mechanisms_include_delegation,enforcement_mechanisms_include_appeal,0.2070231957056664
decision_making_mechanisms_include_ratification_acclamation_only,decision_making_mechanisms_include_voting,0.20668049957778645
decision_making_mechanisms_include_veto,decision_making_mechanisms_include_consent,0.2060026311286387
"Size: 10,000,000+",Time span: Duration,0.2057448552023685
enforcement_mechanisms_include_litigation,access_mechanisms_include_divine_right,0.2056581659075699
decision_making_mechanisms_include_dual-sex_political_system,decision_making_mechanisms_include_consensus,0.20546329284227063
access_mechanisms_include_female_participation,"Size: 1,000,001 - 10,000,000",0.20542180268668536
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_assembly_local,0.20531913598534363
decision_making_mechanisms_include_public_meetings,"Geography: Oceania, New Zealand",0.20479274543899098
"Size: 1,001 - 10,000","Geography: South America, Patagonia",0.2045954049761347
decision_making_mechanisms_include_frequent_and_or_regular_meetings,access_mechanisms_include_matriarchy,0.2045505295571894
Time span: End,decision_making_mechanisms_include_council_local,0.2042358616913947
decision_making_mechanisms_include_temporary_position_of_power_term_limits,Time span: Duration,0.20378622734779056
